# Constructed from biom file
#OTU ID	Patient1-fresh	Patient1-frozen	Patient2-fresh	Patient2-frozen	Patient3-fresh	Patient3-frozen
8b2e333511c90eee2db1d67d5c767744	0.0	0.0	51.0	31.0	0.0	0.0
95a600993a3af8ab7fc7223d8970ebc7	40.0	40.0	0.0	0.0	0.0	0.0
b480de2e8bfc64cb46f33c8298dbd669	0.0	0.0	39.0	40.0	0.0	0.0
4cb318f2d4a7b2c00a423db09b3fa08a	37.0	41.0	0.0	0.0	0.0	0.0
cdc6b326ed0c85e070d7f824bb67f5f1	0.0	0.0	0.0	76.0	0.0	0.0
ca478fb76e9bb6d0d3c0ede1da83bde6	0.0	0.0	52.0	21.0	0.0	0.0
dbe878cd359df0db8895d63cd35f016b	0.0	0.0	41.0	32.0	0.0	0.0
f720292c19291ba52e0204b789159ad3	0.0	0.0	0.0	0.0	40.0	33.0
eeda87fff91b08648e1b7e46d59db899	0.0	0.0	0.0	0.0	0.0	73.0
42f48004c0dbd69b5cf7ea0a210ab6c1	39.0	33.0	0.0	0.0	0.0	0.0
584c7958339d29d0fc93d9d88cc69982	0.0	0.0	42.0	30.0	0.0	0.0
b1432dbc12e5dc3dfc2c5ea63da65fe8	0.0	0.0	47.0	24.0	0.0	0.0
363093dd817c1df2c1fff9528e80cf69	33.0	68.0	0.0	0.0	0.0	0.0
f07276d598dba2ac3540914c8e167da2	21.0	46.0	0.0	0.0	0.0	0.0
4d97bcf4b3802ee82061723d0c96241d	0.0	0.0	47.0	20.0	0.0	0.0
299a2f8607d87e53b1552732d13a36c4	0.0	0.0	27.0	36.0	46.0	18.0
c1a0fa7de5741f8312af937e881c0fb2	0.0	0.0	0.0	0.0	28.0	35.0
fe97f0206c956edad425a8379e4d725f	5.0	0.0	0.0	11.0	44.0	0.0
5fd0ee668bc60ba43fd7355521f2efe6	0.0	0.0	18.0	31.0	0.0	10.0
ff2920c561ab6d777e9a4e1e027d36e1	0.0	0.0	0.0	0.0	37.0	21.0
ed636cd1cdda65d3bcc4aac4799dc237	0.0	0.0	27.0	29.0	0.0	0.0
e381b642f02af653db09a6fc1f77fe03	22.0	33.0	0.0	0.0	0.0	0.0
127afbaf832959629cd73c23cc46f4a1	19.0	35.0	0.0	0.0	0.0	0.0
3ee1956fcbf42fb89fccc876b82fd699	0.0	0.0	0.0	26.0	27.0	0.0
6827bedba5d85c23b2fd09b14b3a0a2e	11.0	41.0	0.0	0.0	0.0	0.0
bab27b978b0c0e961049b9e2ec589d92	50.0	0.0	0.0	0.0	0.0	0.0
da0174f4f33db809f207980b9f47676f	0.0	0.0	40.0	10.0	0.0	0.0
57ba43d65531e01cc0b20267c0d6d158	29.0	19.0	0.0	0.0	0.0	0.0
774f5d9a5f119ab74ffb900265d3d2af	30.0	18.0	0.0	0.0	0.0	0.0
18b05d0e4b9982316ae7de1894a573d3	0.0	0.0	26.0	22.0	0.0	0.0
ae92590ee184d75fcf324836126ed2b1	0.0	0.0	48.0	0.0	0.0	0.0
91587a286c845c522b56e0ac426838da	0.0	0.0	0.0	0.0	0.0	48.0
21453bc933c61abf58f86bdcc9a02bf5	0.0	0.0	27.0	20.0	0.0	0.0
490b11a75308ecbcc0aa7c42c9cd492b	0.0	0.0	0.0	0.0	47.0	0.0
d7b35be53ccb959483adb0d7a105de56	0.0	0.0	46.0	42.0	0.0	0.0
b0fc1bdbfe3579dc1137b043c41766cd	0.0	44.0	0.0	0.0	0.0	0.0
6ac182e7e2437ad13abc43a228363e77	5.0	0.0	22.0	16.0	0.0	0.0
4c5960020ebced783345d801ddf3cfdc	0.0	0.0	42.0	0.0	0.0	0.0
3b5c470c0fe9594ff642ea4eee4d9403	0.0	0.0	0.0	42.0	0.0	0.0
767f445958c054af154dd211bb7374f3	41.0	0.0	0.0	0.0	0.0	0.0
213cd1ed29935b54b028ff6d4db0efab	0.0	0.0	15.0	0.0	26.0	0.0
2140658ef11e6a8ad183584d49e0c89a	0.0	20.0	11.0	20.0	0.0	0.0
79702f32528af7277c826579d1f880cc	0.0	0.0	25.0	15.0	0.0	0.0
85159269cbfcdbf6f21815de4e584aab	16.0	23.0	0.0	0.0	0.0	0.0
2ada57ea93fda3b132e81954ade7d719	0.0	0.0	38.0	28.0	0.0	0.0
4332cefcd8e01f1150ae2d9439a9f049	0.0	0.0	38.0	0.0	0.0	0.0
317b1bf5a56dfd3e8d16b0d9a1467b4c	0.0	0.0	0.0	0.0	20.0	15.0
5f539ce76da1f999f713ad73b566c451	0.0	0.0	15.0	18.0	0.0	0.0
c2f63b68cbeb8a3d4540f48d029900cb	25.0	32.0	0.0	0.0	0.0	0.0
bb32f164290d9260912b0e3e33a538e5	0.0	0.0	0.0	32.0	0.0	0.0
dd13cef4a8865fd6975c1e4072cf201d	31.0	0.0	0.0	0.0	0.0	0.0
25a9fcc5f0eb2536a9caf90696af7f2b	0.0	0.0	0.0	0.0	31.0	0.0
992e73ad1c5777b004c32e51d64712a2	0.0	0.0	0.0	0.0	23.0	8.0
6d0c577c09b595054ff18674418a25a6	0.0	0.0	0.0	30.0	0.0	0.0
ccc486ab15d59bd90a846a411d499beb	0.0	0.0	0.0	0.0	30.0	0.0
c7497bc060ae00bfedd3f55bb1e3b268	0.0	54.0	0.0	0.0	0.0	0.0
b4f12f57eda784968c65ff8bb30b6802	0.0	0.0	11.0	17.0	0.0	0.0
00f74ba4e2465936687969bd5559ebbc	0.0	0.0	27.0	0.0	0.0	0.0
535325f1de1ecd3446a9447ca6848e98	0.0	0.0	26.0	0.0	0.0	0.0
715bd2696d1f5d347987b97adeac63e0	9.0	16.0	0.0	0.0	0.0	0.0
d14746276036fe3823f59540d7dffd6b	0.0	0.0	0.0	25.0	0.0	0.0
e91c8dbecc150d497a6ea37accf6f0bc	0.0	0.0	0.0	25.0	0.0	0.0
f554d1f3ad4808ac833aa9986d539a94	0.0	0.0	0.0	0.0	25.0	0.0
d6f98c4af928b7854e2f2fca32b3d795	0.0	0.0	0.0	0.0	0.0	25.0
1531252a07484c0f836fe197781399dd	24.0	0.0	0.0	0.0	0.0	0.0
590387aae98c1234e314dbb920aee74b	0.0	0.0	23.0	0.0	0.0	0.0
16fd9b578a4208018a30e45649e937d1	0.0	0.0	0.0	0.0	45.0	0.0
01a1814fe8db014390bd85456dbb8ac3	0.0	0.0	0.0	0.0	11.0	12.0
1af13c28b27090d998cf4731c30fdf75	0.0	0.0	0.0	0.0	23.0	0.0
b72537cdc86609c9bd96076ea1b720c9	0.0	0.0	12.0	10.0	0.0	0.0
3dda6ccd94188cb7d37e42b51a4368a8	0.0	0.0	14.0	22.0	0.0	0.0
2da1b2c146c8f9edc3c2cf7759884bf4	0.0	21.0	0.0	0.0	0.0	0.0
dbc88b402da829498e098caa1513f898	0.0	0.0	12.0	9.0	0.0	0.0
984a932a58a8a74c695e5b2a1b734cb9	0.0	0.0	0.0	0.0	21.0	0.0
7f0100cc0a74482d93b0c1ed66b4fb53	15.0	20.0	0.0	0.0	0.0	0.0
9ce9d0a3d993cf5b4326c96de1c840ea	0.0	0.0	0.0	0.0	20.0	0.0
57030514fb5f88a754644fb66a61d72a	0.0	0.0	0.0	0.0	0.0	20.0
712205aa481267404e6f4ca830969100	0.0	0.0	0.0	18.0	0.0	0.0
63a3aea8a11ca485acaefa44dbf20107	0.0	0.0	12.0	5.0	0.0	0.0
6d9ab0c85065c935218c5a5f118da7a3	0.0	0.0	9.0	8.0	0.0	0.0
4f9d865d45b6b1cedf7bc45298b89632	0.0	0.0	17.0	0.0	0.0	0.0
09d3af02d656fdc7635a1bafd59d83bb	0.0	0.0	0.0	17.0	0.0	0.0
a65ea7fcb255faffa2b91d3f27adeabe	0.0	16.0	0.0	0.0	0.0	0.0
ba965254e1c0958ac547cbbc8b78cfd3	0.0	0.0	8.0	8.0	0.0	0.0
549de912b0a9f19fa4d1d8862b65e4df	0.0	0.0	0.0	0.0	16.0	0.0
1a22f52ebd6b3856dfaac0ea508e29f6	0.0	0.0	0.0	0.0	9.0	7.0
9f8caa1622e4d29855e089bb1c44f973	0.0	0.0	9.0	6.0	0.0	0.0
6fff28d7b57f61d2fd214a3930dfe22c	0.0	0.0	15.0	0.0	0.0	0.0
bef199d9cf64923ef93891079a164d6e	0.0	0.0	0.0	0.0	15.0	0.0
5a539e00857033f6cc55e27a5d93b63c	0.0	0.0	0.0	0.0	15.0	0.0
9301c7d61b9786ff4c664ddf3d4ee0af	0.0	0.0	0.0	0.0	15.0	0.0
1fb6055b0a160e38afbffa11afb5a429	4.0	10.0	0.0	0.0	0.0	0.0
2b160e102f29dcb48f7b89910d1fff9c	7.0	7.0	0.0	0.0	0.0	0.0
0ce4406f9d7407e49a49aa1b5ddbe071	0.0	14.0	0.0	0.0	0.0	0.0
7117007a49601882b2ef80192202a0f5	0.0	14.0	0.0	0.0	0.0	0.0
8da805a7fb6aa6cae5103951bf3b1b33	0.0	0.0	14.0	0.0	0.0	0.0
587082e292c2c417f5459de1b3918af4	0.0	0.0	0.0	0.0	14.0	0.0
8c2afff63f2cf2646304f31a65a3d84e	0.0	0.0	13.0	0.0	0.0	0.0
674ecf99c5dd39fd7b5d15ab0de8d9eb	0.0	0.0	0.0	0.0	13.0	0.0
eddf441fec2c225aa1553848b6683983	0.0	5.0	0.0	7.0	0.0	0.0
b4cd61a6d42c71344fa1f0143c8730f0	0.0	0.0	6.0	6.0	0.0	0.0
616ce651143c7da5b27aabc73f465a51	0.0	0.0	0.0	12.0	0.0	0.0
e7789db87f027ba59d0bb27dad166645	0.0	11.0	0.0	0.0	0.0	0.0
68af2621b51639570d75169dda110e8c	0.0	0.0	11.0	0.0	0.0	0.0
224fd4b70e0f9d36d196a7a3a430200e	0.0	0.0	11.0	0.0	0.0	0.0
c01d80ebe2a74404244cef83d18d7c7e	0.0	0.0	11.0	0.0	0.0	0.0
4aa4185c934c76aedd104b746092ef54	0.0	0.0	0.0	0.0	11.0	0.0
23cb6d92d1e57a9f527ad6cebc46e025	0.0	0.0	0.0	0.0	11.0	0.0
2b539c1b9d55af1cfd9aa850959540f6	0.0	0.0	0.0	0.0	11.0	0.0
54524fcb5378a1ab852ae3d71264c2a2	0.0	0.0	0.0	0.0	0.0	11.0
34fed092a3b08cf7d4b84669cfccbbea	0.0	10.0	0.0	0.0	0.0	0.0
77a9778c69d3559b68a22f51efff6734	0.0	10.0	0.0	0.0	0.0	0.0
c4b14933cf9328d353cafdecbd923ccd	0.0	0.0	6.0	4.0	0.0	0.0
97126947f9a2d2f5fccf3c18e7ff8ee9	0.0	0.0	0.0	0.0	0.0	10.0
b11b44cd966f1924c4e11d54069a59f2	9.0	0.0	0.0	0.0	0.0	0.0
8b4912af8d55d676d0de06d4308cc768	0.0	9.0	0.0	0.0	0.0	0.0
1e30ae04081bb869be51f1ca4de13081	0.0	9.0	0.0	0.0	0.0	0.0
cb661b6ca664dba8d54db70cd6b46a73	0.0	0.0	0.0	9.0	0.0	0.0
172fcc84b74a4728d727efaaced51e6e	0.0	0.0	0.0	0.0	9.0	0.0
ea522d729415c4f81de530516d6fe556	0.0	8.0	0.0	0.0	0.0	0.0
0edc9441615c984c1eaeef610570f4d1	0.0	0.0	8.0	0.0	0.0	0.0
b798004324e9074738617c03165604b1	0.0	0.0	0.0	0.0	8.0	0.0
4483b991bfb57aefb2838a082503aa23	0.0	0.0	0.0	0.0	8.0	0.0
364684ea7b705bd924a38df7a84523e6	7.0	0.0	0.0	0.0	0.0	0.0
78fc0c7f90fdfb80a6e576c7ee51a5c9	0.0	7.0	0.0	0.0	0.0	0.0
e801c0449c427d9c225f6636f32268f9	0.0	7.0	0.0	0.0	0.0	0.0
bf0dcba0a9107e13f2ea8f965ab8f2d7	0.0	0.0	0.0	7.0	0.0	0.0
0afe386c610250936c530c3a384a6704	0.0	0.0	0.0	7.0	0.0	0.0
8bac3d3d2afd145b9f7f3a42879c2f8c	0.0	0.0	0.0	0.0	7.0	0.0
fbcb0be5359bf5b68528fbbd7979bad1	0.0	0.0	0.0	0.0	7.0	0.0
91b8ce84d5bdbdb5af924e8d2834bfe1	0.0	0.0	6.0	0.0	0.0	0.0
7d4d0be69e9df51297e05c39abec4fdd	0.0	0.0	6.0	0.0	0.0	0.0
14119711846bbded36a0f52befe74739	0.0	0.0	6.0	0.0	0.0	0.0
37cc5b2845f857ae665b4708ebd98deb	0.0	0.0	0.0	0.0	6.0	0.0
d3646498ffb3bff6fac5eeb7094dfe45	0.0	0.0	0.0	0.0	6.0	0.0
b6a4b594e5844023fc79590ebd0c7101	0.0	0.0	0.0	0.0	6.0	0.0
b3a04abedabcc88c5fd6d9cd4997a478	0.0	0.0	0.0	0.0	0.0	6.0
5e5a35ec4efcac408b301b35fb16c1d1	0.0	0.0	0.0	0.0	0.0	6.0
8f0b2e5d625f0b64b2ac45cc3f5270ae	5.0	0.0	0.0	0.0	0.0	0.0
2e471ddd40633c47789a461e9b2537fb	0.0	0.0	5.0	0.0	0.0	0.0
89802242a00bdd2278b28c2acbda39ac	0.0	0.0	0.0	5.0	0.0	0.0
59db1a98a2da91c6fab3ceb495fa49e8	0.0	0.0	0.0	0.0	2.0	3.0
22207fb339f28a6eef096e6b66fc5427	0.0	0.0	0.0	0.0	5.0	0.0
69f4d82e07a7f5c8d12c214d6330cca9	0.0	0.0	0.0	0.0	0.0	5.0
700d1841a80714eb17657605824b514e	0.0	0.0	4.0	0.0	0.0	0.0
ea7e705395ffb16973bedb903955ec78	0.0	0.0	4.0	0.0	0.0	0.0
7b3f090701807bab51496882f468d48a	0.0	0.0	0.0	0.0	4.0	0.0
b0622ae30c09084369d3adc2f36f976a	0.0	0.0	0.0	0.0	4.0	0.0
0b9cead381e5b335e3d8e3ce51f25595	0.0	0.0	0.0	0.0	4.0	0.0
6ded944104fec76b1f9c11fa6d7a9a0c	0.0	3.0	0.0	0.0	0.0	0.0
4bf34b221145c34e374c273574be6cbf	0.0	3.0	0.0	0.0	0.0	0.0
80185a8506385a69de3ace522735e563	0.0	0.0	0.0	0.0	3.0	0.0
7a1ed940f0c2a09ee20530f13d85fd66	0.0	0.0	0.0	0.0	0.0	3.0
95a73ec457c95696c7a9a6575cb5e4b1	2.0	0.0	0.0	0.0	0.0	0.0
cef1c2f32993b2bc182afd3c98f034c1	2.0	0.0	0.0	0.0	0.0	0.0
2f40af6609c2bd4cf047e3b86af32261	0.0	0.0	2.0	0.0	0.0	0.0
cca116f524499e0ffc13ab28bda29834	0.0	0.0	2.0	0.0	0.0	0.0
073278e3681dfbbe81a520df3ff8fb1f	0.0	0.0	0.0	2.0	0.0	0.0
492218c0187573cbccbcf5074addd880	0.0	0.0	0.0	0.0	2.0	0.0
2a30217150dd7e06a94c7dbce8817dfc	0.0	0.0	0.0	0.0	0.0	2.0
