"Region"	"SampleID"	"Type"	"PID"	"Taxa"	"Abundance"	"AbundanceFrz"
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"0ec90d0ee9d51266a6b500679e83ded2"	0.00850638042335986	0.0194772136361837
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"0edc9441615c984c1eaeef610570f4d1"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"0f52f5b4fc6e6ecca9b67092e06cd5a6"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"0f6a8a888db44a87cdd2c01942a4afe8"	0.133299954961717	0.105264276947036
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"0f6e546b2682e854b5abac9d988f0b9d"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"0fc457a82b85dcd7b2ca7861f1a45b9b"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"10972251825aa20ccd367dc84f8f47a2"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"109a117f59089697b6e0b84251c5c172"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"109edaf20811b6051f523794e4a1c286"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"10d84988ecd3f258dee50bfaf34304c9"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"10e91475c7fdbee9c9ed85edae567b31"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"112745d1c2dceefd710ea4ee84aa3a76"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"113879ce84a1593e02f0ee8a432f9e75"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"114b46770eac035f21d947be8bc72d24"	0.0488531751989191	0.0379544272723673
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"11a8a0a02033488b8eeb233c29e6b665"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"11abdd4222496e292a168f2a78c878a1"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"11d2f3c12f37ca0a72af0bf4df1f5149"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"121b5a6d274c9be4182dc752c20e65cc"	0.213993544512836	0.118462286687168
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"126e1aa6fb5970933791e9415af894a8"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"127afbaf832959629cd73c23cc46f4a1"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"12d60c5900ad9e95d3d83d42fc88ac10"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"12fe040a5a501317c8df824ebda3621c"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"131a0617390ac548fa87cd729b6944e2"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"13b94d344f6d16a529ea58fd4a657c15"	0.0197659510583996	0.0181574126621705
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"14119711846bbded36a0f52befe74739"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1495be55cc72ed9f87f3e72cb38288af"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"14b8ffa7f211daa672926759540a99ee"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1531252a07484c0f836fe197781399dd"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"155fe624685042b04b0d6ca494eb6ae5"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"157922580bd3f2c858a10e6231ff37ac"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"15b2d82b52957626e3aa330a078de4ff"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"15e4142927b33dc542cf15099f9372de"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1610ca2b275ef7b3d82c315ee4ac7921"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"16aaaf472c87c97aaedca2769a075120"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"16fd9b578a4208018a30e45649e937d1"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"172fcc84b74a4728d727efaaced51e6e"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"1731cd86d95aeeb77dfe056d3369212a"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"174100eaf90add2e20508d25fb1ce6e0"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"17a7c0c07b1ce0f7ae12ad63dcb19d49"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"17b06b90fbf287d8f902cdb1023077bb"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"17b7cb9eba9fc65030bf2efb2532a96c"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"17f05052fefbc584011e8c073a5096fc"	0.001	0.001
